,sampleid,sample.type,tumor.type,patientid,subtype,cancertype,tsne_0,tsne_1,tsne_2,umap_0,umap_1,umap_2
TCGA-QR-A6GX-01,TCGA.QR.A6GX.01A.11R.A35K.07,01,PCPG,,,,-40.60448997961769,6.694677869119588,8.5368515985309,-4.626760218239685,-4.588372241475099,4.882313952572796
TCGA-QR-A6GY-01,TCGA.QR.A6GY.01A.11R.A35K.07,01,PCPG,,,,-30.84311923101027,13.078116136397492,8.21911059265927,-4.6554702696408805,-4.012211614537232,4.028841546912
TCGA-QR-A6GZ-01,TCGA.QR.A6GZ.01A.11R.A35K.07,01,PCPG,,,,-42.01614680704239,5.816874834798976,10.420566132114883,-4.593396360059381,-4.682879857820294,4.939550528962839
TCGA-QR-A6GZ-05,TCGA.QR.A6GZ.05A.11R.A35K.07,05,PCPG,,,,-42.03516044649294,9.161492103717276,12.928096411828971,-4.4737007879021204,-4.875069646929285,4.7129009307182885
TCGA-QR-A6H0-01,TCGA.QR.A6H0.01A.11R.A35K.07,01,PCPG,,,,-32.434760688819956,12.74017025426582,16.782582030533543,-3.760116259556725,-4.303717208242902,4.1375356289384335
TCGA-QR-A6H1-01,TCGA.QR.A6H1.01A.11R.A35K.07,01,PCPG,,,,-37.017116294359305,8.438890186168086,10.914090140513652,-4.268170046589476,-4.38500558626719,4.709206306928778
TCGA-QR-A6H2-01,TCGA.QR.A6H2.01A.11R.A35K.07,01,PCPG,,,,-31.619404479608274,11.265257547265973,10.637331845688513,-4.510780464596647,-4.142366101125438,4.166502484894967
TCGA-QR-A6H3-01,TCGA.QR.A6H3.01A.11R.A35K.07,01,PCPG,,,,-41.18779325081509,4.3699282160731325,8.107750204371508,-4.6368057174355375,-4.521324244827434,4.894945804541184
TCGA-QR-A6H4-01,TCGA.QR.A6H4.01A.11R.A35K.07,01,PCPG,,,,-55.660726244682685,12.329099452708988,3.888240526518961,-6.018762858009929,-5.5334104876688555,4.576400990574818
TCGA-QR-A6H5-01,TCGA.QR.A6H5.01A.11R.A35K.07,01,PCPG,,,,-47.22264315617937,8.612082672091717,11.577896580602784,-4.714412699892341,-5.080615434801643,4.7516062183873204
TCGA-QR-A6H6-01,TCGA.QR.A6H6.01A.11R.A35K.07,01,PCPG,,,,-51.52508806725133,8.839166924250557,-3.1444942628757087,-6.176016218310045,-5.136548476479808,4.798047007087355
TCGA-QR-A6ZZ-01,TCGA.QR.A6ZZ.01A.11R.A35K.07,01,PCPG,,,,-43.401511846694504,12.128956308461559,19.152524939983067,-3.9553144255133437,-5.209850033362661,4.651046323650702
TCGA-QR-A700-01,TCGA.QR.A700.01A.11R.A35K.07,01,PCPG,,,,-40.029648958864186,5.119796014370954,8.871422604092944,-4.51860206049076,-4.589632498552164,4.891906357747447
TCGA-QR-A702-01,TCGA.QR.A702.01A.11R.A35K.07,01,PCPG,,,,-42.970559963303586,11.03570131881531,18.661787036032237,-3.9940622689301244,-5.100468127769138,4.763902803109831
TCGA-QR-A703-01,TCGA.QR.A703.01A.11R.A35K.07,01,PCPG,,,,10.205511776911779,20.35836018838498,21.416952950955483,0.813942897087013,1.0240050407125467,-3.9233316122352955
TCGA-QR-A705-01,TCGA.QR.A705.01A.11R.A35K.07,01,PCPG,,,,-36.78439584097612,8.398574127815795,11.081922305622713,-4.282164224208132,-4.334918193007672,4.675931197331851
TCGA-QR-A706-01,TCGA.QR.A706.01A.11R.A35K.07,01,PCPG,,,,-44.107070329262534,11.191807593626105,19.494095169932326,-3.9637598667683145,-5.2486104401681075,4.726838210553524
TCGA-QR-A707-01,TCGA.QR.A707.01A.11R.A35K.07,01,PCPG,,,,-41.06837167049046,7.958437668703038,11.866140538134097,-4.507837567065226,-4.8237186669381,4.790960712696892
TCGA-QR-A708-01,TCGA.QR.A708.01A.11R.A35K.07,01,PCPG,,,,-41.162377767267536,6.006820335852891,10.46900041590597,-4.532453870850664,-4.650283570238893,4.921084031138969
TCGA-QR-A70A-01,TCGA.QR.A70A.01A.11R.A35K.07,01,PCPG,,,,10.169384469520846,20.369220637706533,21.38197202388946,0.7855404797199936,1.019160892429382,-3.9195902544562733
TCGA-QR-A70C-01,TCGA.QR.A70C.01A.21R.A35K.07,01,PCPG,,,,-35.490372415530636,9.154082030570262,11.639650711511818,-4.213360080097258,-4.3441187392588505,4.461008104438392
TCGA-QR-A70D-01,TCGA.QR.A70D.01A.11R.A35K.07,01,PCPG,,,,-31.007498996022647,12.10798535851272,9.174259409092125,-4.6380059198537245,-3.984696856694806,4.03271536484386
TCGA-QR-A70E-01,TCGA.QR.A70E.01A.11R.A35K.07,01,PCPG,,,,-40.4571767800979,8.164250132812437,4.926883311661705,-4.962558142345491,-4.620891501164206,4.605248948553963
TCGA-QR-A70G-01,TCGA.QR.A70G.01B.11R.A35K.07,01,PCPG,,,,-37.15926684009048,17.904426776845703,17.20964168536138,-3.9394170512534856,-4.864616157818205,3.688876222894237
TCGA-QR-A70H-01,TCGA.QR.A70H.01A.12R.A35K.07,01,PCPG,,,,-35.840215532295105,7.324962191326053,9.698260930242133,-4.320987733271237,-4.250716824617884,4.646952860251532
TCGA-QR-A70I-01,TCGA.QR.A70I.01A.11R.A35K.07,01,PCPG,,,,-36.22048819578284,11.574866244850362,16.893800707537682,-3.8494997121402683,-4.676347479092873,4.263743969858267
TCGA-QR-A70J-01,TCGA.QR.A70J.01A.11R.A35K.07,01,PCPG,,,,-36.62438996701767,17.367152647209856,16.890936603508578,-3.9445771928555695,-4.795619809269045,3.837567919269761
TCGA-QR-A70K-01,TCGA.QR.A70K.01A.12R.A35K.07,01,PCPG,,,,-45.064699701421176,8.177860166393891,10.061838953721553,-4.7452549482500554,-5.007962205701359,4.801566788509483
TCGA-QR-A70M-01,TCGA.QR.A70M.01A.11R.A35K.07,01,PCPG,,,,10.142176440425684,20.39085886374992,21.375737553820944,0.8137880342448468,1.017877684527105,-3.9331276752002706
TCGA-QR-A70N-01,TCGA.QR.A70N.01A.12R.A35K.07,01,PCPG,,,,-39.97779826398561,7.404841184389645,11.051336150471228,-4.403874371651087,-4.605929507200106,4.7840761672103564
TCGA-QR-A70O-01,TCGA.QR.A70O.01A.11R.A35K.07,01,PCPG,,,,-45.08121546455573,11.162299041053384,10.174397488432874,-4.797059415770572,-5.068922595548204,4.634996917864741
TCGA-QR-A70P-01,TCGA.QR.A70P.01A.11R.A35K.07,01,PCPG,,,,-45.374610890218406,6.646670071048951,6.998125093077949,-5.016051762925634,-4.938618631470601,4.856209336946979
TCGA-QR-A70Q-01,TCGA.QR.A70Q.01A.13R.A35K.07,01,PCPG,,,,-45.895675802628695,6.0000340449791105,5.12767984431933,-5.6203103301431145,-5.296692810907929,4.782799328723787
TCGA-QR-A70R-01,TCGA.QR.A70R.01A.11R.A35K.07,01,PCPG,,,,-40.454124580103155,7.920551406193297,11.745660469702598,-4.421011769252652,-4.698620683920389,4.816036903190021
TCGA-QR-A70T-01,TCGA.QR.A70T.01A.11R.A35K.07,01,PCPG,,,,10.171939218805834,20.38116443603696,21.409392434628955,0.8219182619136342,1.0168198106807431,-3.943795794447452
TCGA-QR-A70U-01,TCGA.QR.A70U.01A.11R.A35K.07,01,PCPG,,,,-39.62261220282819,16.12341342906753,15.027416648802662,-4.166747859693008,-4.928301529158724,4.086511997840007
TCGA-QR-A70V-01,TCGA.QR.A70V.01A.11R.A35K.07,01,PCPG,,,,-43.75066033898049,11.377830062413016,19.212590632128258,-3.9533747260895398,-5.232980734291545,4.701546423986481
TCGA-QR-A70W-01,TCGA.QR.A70W.01A.12R.A35K.07,01,PCPG,,,,-40.18901627723324,8.665655696020627,12.607854076194483,-4.356724708831993,-4.669159478706199,4.689050365479012
TCGA-QR-A70X-01,TCGA.QR.A70X.01A.11R.A35K.07,01,PCPG,,,,-44.30511701747123,8.349268942885294,11.330788556750303,-4.704772379273468,-5.0327995221885,4.770847574804776
TCGA-QR-A7IN-01,TCGA.QR.A7IN.01A.11R.A35K.07,01,PCPG,,,,-41.503985928209914,7.760132618385307,11.581988394373147,-4.497480657547999,-4.832289724142728,4.799476914455464
TCGA-QR-A7IP-01,TCGA.QR.A7IP.01A.11R.A35K.07,01,PCPG,,,,-42.271205219371815,17.26639930491836,4.266236986125221,-5.053649927499349,-4.751713177559815,4.177321665399744
TCGA-QS-A5YQ-01,TCGA.QS.A5YQ.01A.11R.A31O.07,01,UCEC,,,,-38.09739949279102,9.616208575627278,12.757477350269129,-4.238012779741391,-4.631856865309405,4.530255148647546
TCGA-QS-A5YR-01,TCGA.QS.A5YR.01A.31R.A31O.07,01,UCEC,,,,-40.97291318547895,6.285769162375862,10.176007747888068,-4.569219811975067,-4.661011643976621,4.872370434971221
TCGA-QS-A744-01,TCGA.QS.A744.01A.11R.A34R.07,01,UCEC,,,,10.125895181881791,20.37434035610652,21.34894011706583,0.8069413013858415,1.015406314471014,-3.9222259293995574
TCGA-QS-A8F1-01,TCGA.QS.A8F1.01A.21R.A37O.07,01,UCEC,,,,-34.413883750018535,10.227603873294894,11.480967007008822,-4.182892352184076,-4.311368398084333,4.337678729071547
TCGA-QT-A5XJ-01,TCGA.QT.A5XJ.01A.11R.A35K.07,01,PCPG,,,,-32.21232127629511,11.637035371431383,8.493249881647106,-4.599568243161529,-4.1355288205797285,4.134087753375409
TCGA-QT-A5XK-01,TCGA.QT.A5XK.01A.11R.A35K.07,01,PCPG,,,,10.155536779585553,-10.251279209042629,0.22421935101945303,1.064621118380571,1.3306008610514906,3.6231162323271375
TCGA-QT-A5XL-01,TCGA.QT.A5XL.01A.11R.A35K.07,01,PCPG,,,,-33.85672308804333,3.202253931489314,4.698452582520925,-4.044521081918552,-3.977935160554191,4.936251311295663
TCGA-QT-A5XM-01,TCGA.QT.A5XM.01A.11R.A35K.07,01,PCPG,,,,-41.58954250319067,18.361213537661783,11.393646955990098,-4.493781382413232,-5.0326136013253375,4.125768986924786
TCGA-QT-A5XN-01,TCGA.QT.A5XN.01A.11R.A35K.07,01,PCPG,,,,10.084245879321928,-10.255865351603713,0.25761779293253856,1.0559330156472213,1.3223898949085802,3.628819502843578
TCGA-QT-A5XO-01,TCGA.QT.A5XO.01A.11R.A35K.07,01,PCPG,,,,-31.252609020456834,2.3204244803133958,4.1959033487873345,-3.7895493774631546,-3.729003808418973,5.041664270903461
TCGA-QT-A5XP-01,TCGA.QT.A5XP.01A.11R.A35K.07,01,PCPG,,,,10.179492580574038,-10.25485982238758,0.27122638226269213,1.0670538333874169,1.3291480488603642,3.624937371969358
TCGA-QT-A69Q-01,TCGA.QT.A69Q.01A.11R.A35K.07,01,PCPG,,,,-14.228854174002024,-1.5009656280689734,-9.11376279692028,3.50591061773813,1.8054985354747428,2.0942180099398344
TCGA-QT-A7U0-01,TCGA.QT.A7U0.01A.11R.A35K.07,01,PCPG,,,,-36.35236148032246,5.51650177353888,11.099059835268054,-4.3207319733401555,-4.351467602357545,4.662270341465621
TCGA-QU-A6IL-01,TCGA.QU.A6IL.01A.11R.A31N.07,01,PRAD,,,,9.906769789696156,-9.872965060883026,0.8952653889236706,1.0231927776022287,1.30090160884705,3.6351317796453677
TCGA-QU-A6IM-01,TCGA.QU.A6IM.01A.11R.A31N.07,01,PRAD,,,,-36.39130314316311,9.575566886719919,10.33519013379505,-4.171051853003836,-4.257092870309136,4.494594710384621
TCGA-QU-A6IN-01,TCGA.QU.A6IN.01A.11R.A31N.07,01,PRAD,,,,-31.050848248262945,3.210206960594699,5.33108716982382,-3.9035395574676333,-3.9332211979915033,4.9101450228845
TCGA-QU-A6IO-01,TCGA.QU.A6IO.01A.11R.A31N.07,01,PRAD,,,,-41.50500645860365,6.077454427990357,7.4262871427891195,-4.834525471725756,-4.728511074367404,4.86400102576818
TCGA-QU-A6IP-01,TCGA.QU.A6IP.01A.11R.A31N.07,01,PRAD,TCGA-QU-A6IP,ERG,Prostate,-36.757568933691154,9.342272106721966,10.234227932359758,-4.2483361558798105,-4.420570885206924,4.546955405246869
TCGA-R2-A69V-01,TCGA.R2.A69V.01A.11R.A32P.07,01,CESC,,,,-34.322792299470166,2.939658082490519,4.037007358039887,-4.052049244819628,-3.974584544399974,4.950871935187269
TCGA-R3-A69X-01,TCGA.R3.A69X.01A.22R.A30C.07,01,BLCA,,,,-31.270985182538443,2.8770645987765504,4.778614734258353,-3.8455918906392714,-3.8172930094446302,4.98607378053697
TCGA-R5-A7O7-01,TCGA.R5.A7O7.01A.11R.A33Y.31,01,STAD,,,,-5.573053885558743,-13.857910157476013,-5.650544001369678,2.0982323819991815,2.1755039597711785,2.9041052340362086
TCGA-R5-A7ZE-01,TCGA.R5.A7ZE.01B.11R.A354.31,01,STAD,,,,-33.20278801988787,4.617497067464244,5.064153751421552,-4.073739502361485,-4.171675172195087,4.780744536308841
TCGA-R5-A7ZF-01,TCGA.R5.A7ZF.01A.11R.A354.31,01,STAD,,,,10.078709722529332,-10.192479021283043,0.22514545380491055,1.052213534557188,1.3239002751694382,3.62274727671157
TCGA-R5-A7ZI-01,TCGA.R5.A7ZI.01A.11R.A354.31,01,STAD,,,,-30.863182929626902,1.9549011941233556,3.9691903653075227,-3.765213693464993,-3.7001432078977974,5.05659159873497
TCGA-R5-A7ZR-01,TCGA.R5.A7ZR.01A.11R.A354.31,01,STAD,,,,9.935655300123234,-10.079741149600842,-0.11258103809605285,1.0887942771422867,1.3497340554202535,3.6035888060750545
TCGA-R5-A805-01,TCGA.R5.A805.01A.11R.A36D.31,01,STAD,,,,-31.71764390879027,3.0105379645817973,4.646166813687627,-3.8848908347675444,-3.8405008031719894,4.980991801963195
TCGA-R6-A6DN-01,TCGA.R6.A6DN.01B.11R.A31P.31,01,ESCA,,,,-30.614032141770707,1.7517781291679877,3.8592044306326305,-3.712973959479208,-3.635822177984374,5.0768829771534
TCGA-R6-A6DQ-01,TCGA.R6.A6DQ.01B.11R.A31P.31,01,ESCA,,,,-36.53198319047328,13.736086078883048,7.717372998758106,-4.594420784891522,-4.528607040082365,4.26040367384666
TCGA-R6-A6KZ-01,TCGA.R6.A6KZ.01A.11R.A31P.31,01,ESCA,,,,-29.488028862858734,12.18698852537683,8.845571623221081,-4.641121691495772,-3.94467895990586,4.0053909426077725
TCGA-R6-A6L4-01,TCGA.R6.A6L4.01A.11R.A31P.31,01,ESCA,,,,-45.246789547491325,14.379133166920225,8.55992485929655,-5.021251569905065,-5.011835556770454,4.549418356185771
TCGA-R6-A6L6-01,TCGA.R6.A6L6.01B.11R.A336.31,01,ESCA,,,,-40.98771033208259,7.798445415606306,9.80967792093135,-4.550852274691319,-4.557121822729542,4.7747424202304
TCGA-R6-A6XG-01,TCGA.R6.A6XG.01B.11R.A336.31,01,ESCA,,,,-37.55097491919342,6.295802904662185,12.117675989941336,-4.210641202957297,-4.560838253830753,4.605467965541221
TCGA-R6-A6XQ-01,TCGA.R6.A6XQ.01B.11R.A336.31,01,ESCA,,,,-37.836022086971624,14.951276675784454,12.940693108898309,-4.305881306648919,-4.726105559626188,4.17119414263588
TCGA-R6-A6Y0-01,TCGA.R6.A6Y0.01B.11R.A336.31,01,ESCA,,,,-39.35290813871621,13.041476013454709,12.812075251232967,-4.307571186854307,-4.827702432201671,4.294254968526051
TCGA-R6-A6Y2-01,TCGA.R6.A6Y2.01B.11R.A336.31,01,ESCA,,,,-31.02093130941787,13.115695259657183,8.991853720484027,-4.611651342929011,-3.9857893359634002,4.02602612732695
TCGA-R6-A8W5-01,TCGA.R6.A8W5.01B.11R.A37I.31,01,ESCA,,,,-31.09166920939868,12.33398051681189,8.52596312983671,-4.613107617701427,-4.023147815756315,4.055932697826914
TCGA-R6-A8W8-01,TCGA.R6.A8W8.01B.11R.A37I.31,01,ESCA,,,,-39.93973852670427,9.389075910121848,13.289545844986154,-4.324894187039676,-4.632778886400126,4.542738153916717
TCGA-R6-A8WC-01,TCGA.R6.A8WC.01A.11R.A37I.31,01,ESCA,,,,-32.553652724378246,1.8943292776892668,3.2589246356355033,-3.8597442372279693,-3.775987492294517,5.047765988472099
TCGA-R6-A8WG-01,TCGA.R6.A8WG.01A.11R.A37I.31,01,ESCA,,,,-48.01361737993593,7.450831618603988,-0.30690680841523116,-5.744311891510222,-4.992564466660721,4.7669347539857325
TCGA-R8-A6MK-01,TCGA.R8.A6MK.01A.11R.A32Q.07,01,LGG,TCGA-R8-A6MK,TP53 mutations,Glioma,-41.42260386081768,7.5145969570065825,12.734700962032964,-4.401200175055519,-4.833506273910405,4.774299773869617
TCGA-R8-A6ML-01,TCGA.R8.A6ML.01A.11R.A32Q.07,01,LGG,TCGA-R8-A6ML,most upregulate TERT,Glioma,-33.753621022768826,9.375428907106285,9.350733429361657,-4.31324456774139,-4.340383005617749,4.618899609718177
TCGA-R8-A6MO-01,TCGA.R8.A6MO.01A.11R.A33Z.07,01,LGG,TCGA-R8-A6MO,most upregulate TERT,Glioma,-38.73834639001442,9.595705702577316,11.69538482434333,-4.273342983048614,-4.5195740058711875,4.575378449738179
TCGA-R8-A6YH-01,TCGA.R8.A6YH.01A.21R.A32Q.07,01,LGG,TCGA-R8-A6YH,TP53 mutations,Glioma,-31.179003758997286,2.567521233779712,4.446129358583898,-3.788001243023164,-3.7375750545412254,5.0322466369031496
TCGA-R8-A73M-01,TCGA.R8.A73M.01A.11R.A32Q.07,01,LGG,TCGA-R8-A73M,most upregulate TERT,Glioma,-40.28174889947476,8.258335440515697,5.239898064378142,-4.722925638249081,-4.4842146792007584,4.554327689071588
TCGA-RA-A741-01,TCGA.RA.A741.01A.11R.A33Z.07,01,CESC,,,,-39.104389635848165,17.963943118455134,16.955408710685127,-4.032169086127785,-4.926295338089672,3.826599849289388
TCGA-RB-A7B8-01,TCGA.RB.A7B8.01A.12R.A33R.07,01,PAAD,,,,-31.736583410879298,11.240433602623245,10.813563695929973,-4.357207497481778,-4.5137471029296785,4.2955687410966075
TCGA-RB-AA9M-01,TCGA.RB.AA9M.01A.11R.A39D.07,01,PAAD,,,,-37.24246335422042,9.718336642099027,10.732290371612256,-4.305417268802165,-4.463675763270916,4.638637813962773
TCGA-RC-A6M3-01,TCGA.RC.A6M3.01A.11R.A32O.07,01,LIHC,,,,-34.502627963431685,12.981230671139,8.416478174817422,-4.391455055649912,-4.445101966657174,4.212332220059
TCGA-RC-A6M4-01,TCGA.RC.A6M4.01A.11R.A32O.07,01,LIHC,,,,-35.90841426262547,11.492200747848411,16.896032921904947,-3.739182183818935,-4.591599526817481,4.212506864576035
TCGA-RC-A6M5-01,TCGA.RC.A6M5.01A.11R.A32O.07,01,LIHC,,,,-37.78066273287704,12.223735731824945,14.43863932174659,-4.1518386923425075,-4.684787662946671,4.28777027130934
TCGA-RC-A6M6-01,TCGA.RC.A6M6.01A.11R.A32O.07,01,LIHC,,,,-38.68964531809577,17.90115194582253,16.953570922990853,-3.996458282614019,-4.949581674680885,3.756496026302464
TCGA-RC-A7S9-01,TCGA.RC.A7S9.01A.11R.A33R.07,01,LIHC,,,,-38.47405616687268,18.45504493117561,17.59834719104279,-4.006569173617831,-4.93957615514598,3.7557387766386685
TCGA-RC-A7SB-01,TCGA.RC.A7SB.01A.21R.A352.07,01,LIHC,,,,-45.30984750119673,14.330987496904022,8.545205947363595,-4.949425780008309,-4.9441439306937545,4.529861689927504
TCGA-RC-A7SF-01,TCGA.RC.A7SF.01A.11R.A352.07,01,LIHC,,,,-30.979854453374873,13.401871388308178,8.58045206872204,-4.612536106006635,-3.9565523284634705,3.98803089044972
TCGA-RC-A7SH-01,TCGA.RC.A7SH.01A.11R.A38B.07,01,LIHC,,,,-39.65428036025455,14.771365986109863,14.330067373780118,-4.2185647560564625,-4.927151486239472,4.205725104583237
TCGA-RC-A7SK-01,TCGA.RC.A7SK.01A.11R.A352.07,01,LIHC,,,,-41.62054411325278,13.71843113084643,13.212095433774856,-4.348300595414222,-4.98625676327941,4.376954898857357
TCGA-RD-A7BS-01,TCGA.RD.A7BS.01A.11R.A32D.31,01,STAD,,,,-45.7620424038702,8.27892881752067,10.466353321799529,-4.762748882262487,-5.04833427192969,4.778664071254469
TCGA-RD-A7BT-01,TCGA.RD.A7BT.01A.11R.A33Y.31,01,STAD,,,,-31.385144863293228,12.439789775927302,9.135916230171729,-4.555439566312078,-4.0599961675754175,4.087580282626975
TCGA-RD-A7BW-01,TCGA.RD.A7BW.01A.11R.A32D.31,01,STAD,,,,-37.410534638627595,7.8992057915842,10.371660984604365,-4.3212083986381655,-4.349004036447205,4.727076174527564
TCGA-RD-A7C1-01,TCGA.RD.A7C1.01A.11R.A32D.31,01,STAD,,,,-32.0142941953683,12.315401807932155,8.23866978813295,-4.611057059515889,-4.0900322603135315,4.083500929885119
TCGA-RD-A8MV-01,TCGA.RD.A8MV.01A.11R.A36D.31,01,STAD,,,,-28.853141530717423,11.336838446423085,7.2336378550250755,-4.706456286470856,-3.8611792870701094,3.9440126026687077
TCGA-RD-A8MW-01,TCGA.RD.A8MW.01A.11R.A36D.31,01,STAD,,,,-32.94841320840963,10.737007055700596,8.675061357779589,-4.587159947462329,-4.126784675091144,4.1571987152133545
TCGA-RD-A8N0-01,TCGA.RD.A8N0.01A.12R.A36D.31,01,STAD,,,,-36.236294467710124,5.529986860170644,11.152710357232417,-4.2792196713107185,-4.336399371202778,4.593776903574158
TCGA-RD-A8N1-01,TCGA.RD.A8N1.01A.12R.A36D.31,01,STAD,,,,-30.716333812287704,14.104750000944861,8.679777527547719,-4.628535384619832,-4.0100639350971035,4.020809338387102
TCGA-RD-A8N2-01,TCGA.RD.A8N2.01A.12R.A36D.31,01,STAD,,,,-45.599360073110994,9.08918896869618,11.666238992670383,-4.697922862216355,-4.9805787502612375,4.789266061274542
TCGA-RD-A8N4-01,TCGA.RD.A8N4.01A.21R.A36D.31,01,STAD,,,,-33.92145101321683,3.1860306108848615,4.403214523812495,-4.048828956866384,-3.975135959243838,4.9450516250925824
TCGA-RD-A8N5-01,TCGA.RD.A8N5.01A.12R.A36D.31,01,STAD,,,,-43.78990858952776,7.297330687846945,8.313489365303655,-4.822053575711298,-4.816896801566309,4.86251076526985
TCGA-RD-A8N6-01,TCGA.RD.A8N6.01A.11R.A36D.31,01,STAD,,,,-47.11699447639303,9.50739914190476,9.352194915618599,-4.832819844627382,-4.997490063887424,4.730777287993348
TCGA-RD-A8N9-01,TCGA.RD.A8N9.01A.12R.A39E.31,01,STAD,,,,-36.51007658507165,13.104389077245694,9.103837452552096,-4.425157598199662,-4.474077987321222,4.376363943083423
TCGA-RD-A8NB-01,TCGA.RD.A8NB.01A.12R.A39E.31,01,STAD,,,,-37.818843970419906,10.675145454922017,12.233168145662816,-4.218664072048189,-4.67260392721809,4.37020343547223
TCGA-RE-A7BO-01,TCGA.RE.A7BO.01A.11R.A336.31,01,ESCA,,,,-44.34338518560468,8.381213897472612,11.22314065154263,-4.761384355817851,-5.058611566914569,4.776829649549754
TCGA-RG-A7D4-01,TCGA.RG.A7D4.01A.12R.A33R.07,01,LIHC,,,,-37.047850462151786,10.280942316694599,11.311418002369894,-4.215433643296192,-4.423036143317864,4.473158686917401
TCGA-RL-AAAS-01,TCGA.RL.AAAS.01A.32R.A39D.07,01,PAAD,,,,-37.93179452903953,10.82054789420659,11.89899827605826,-4.282999596591922,-4.571764573476891,4.467563424715988
TCGA-RM-A68T-01,TCGA.RM.A68T.01A.11R.A35K.07,01,PCPG,,,,-30.908396192556403,12.037373955816374,7.908303705684305,-4.6612147243331705,-4.018704122228606,4.051943588753618
TCGA-RM-A68W-01,TCGA.RM.A68W.01A.11R.A35K.07,01,PCPG,,,,-42.66368017658473,12.27105007800211,18.56153323199784,-3.9451534746578636,-5.193015811103461,4.634837819118294
TCGA-RN-A68Q-01,TCGA.RN.A68Q.01A.11R.A30C.07,01,SARC,,,,-30.956679740059542,11.891547729775526,7.6207780772551645,-4.667847641444927,-4.03061749740326,4.070495721127089
TCGA-RN-AAAQ-01,TCGA.RN.AAAQ.01A.21R.A39D.07,01,SARC,,,,-33.36361784140301,10.21253164624485,8.914906585587403,-4.381756165094338,-4.276626418075962,4.525637780789957
TCGA-RP-A690-06,TCGA.RP.A690.06A.11R.A311.07,06,SKCM,,,,-35.62032383836332,10.175836263619159,7.877359643049062,-4.349490243168583,-4.401509770618006,4.516559506032962
TCGA-RP-A693-06,TCGA.RP.A693.06A.13R.A311.07,06,SKCM,,,,-34.48396650557502,10.275146866876899,11.43671499398378,-4.192235328311996,-4.317354583645425,4.330164862094247
TCGA-RP-A694-06,TCGA.RP.A694.06A.11R.A311.07,06,SKCM,,,,-44.71567304237984,8.034321300705706,8.413150037075368,-4.958152261522869,-5.039614346720046,4.7580639750265545
TCGA-RP-A695-06,TCGA.RP.A695.06A.11R.A311.07,06,SKCM,,,,-44.028282590089674,13.763734340334844,13.345576219195989,-4.435102653867967,-4.946538621668925,4.55264384355115
TCGA-RP-A6K9-06,TCGA.RP.A6K9.06A.41R.A352.07,06,SKCM,,,,-37.540065254948914,12.857059560020044,16.064439043249312,-3.9949515280499,-4.872830339729107,4.243186642505573
TCGA-RQ-A68N-01,TCGA.RQ.A68N.01A.11R.A31O.07,01,DLBC,,,,-39.67813715193508,7.066222075542279,11.199315059900357,-4.3889993894528905,-4.647527135937501,4.85038792765656
TCGA-RQ-A6JB-01,TCGA.RQ.A6JB.01A.11R.A31O.07,01,DLBC,,,,-37.81458698183491,7.063260622296171,12.9969327599074,-4.257697472056828,-4.543798981065403,4.684564728107324
TCGA-RQ-AAAT-01,TCGA.RQ.AAAT.01A.11R.A39D.07,01,DLBC,,,,-45.37030235927549,14.318846519610645,8.531451214858995,-5.053760969234756,-5.02449206786463,4.56061748768856
TCGA-RS-A6TO-01,TCGA.RS.A6TO.01A.32R.A34R.07,01,HNSC,,,,-44.83478661563059,8.299951892584254,10.29367927314057,-4.719349595197003,-4.997919826577582,4.790178221284098
TCGA-RS-A6TP-01,TCGA.RS.A6TP.01A.12R.A34R.07,01,HNSC,,,,-40.25759727489957,7.82231847601263,11.49837284597312,-4.37893957952808,-4.64697758477782,4.755323329670256
TCGA-RT-A6Y9-01,TCGA.RT.A6Y9.01A.12R.A35K.07,01,PCPG,,,,-44.188405581575495,9.885431242290784,9.628123148191431,-4.7994250098568445,-5.092816700855583,4.610515334260851
TCGA-RT-A6YA-01,TCGA.RT.A6YA.01A.12R.A35K.07,01,PCPG,,,,-37.948819309579605,7.997415831249161,10.8408948638488,-4.349026344459999,-4.446354860892782,4.712897350259725
TCGA-RT-A6YC-01,TCGA.RT.A6YC.01A.12R.A35K.07,01,PCPG,,,,-37.821997082808196,14.134337900353596,9.04088666299216,-4.323626408290603,-4.55881461835317,4.291336077341023
TCGA-RU-A8FL-01,TCGA.RU.A8FL.01A.11R.A37K.07,01,COAD,,,,-45.30451238105725,8.177756688445598,4.513631953838826,-5.275452977464026,-5.093113836310568,4.683029745254211
TCGA-RW-A67V-01,TCGA.RW.A67V.01A.11R.A35K.07,01,PCPG,,,,-41.092555034160256,8.46543921706952,8.113790383986636,-4.676710747591312,-4.6526628545019175,4.634176688659051
TCGA-RW-A67W-01,TCGA.RW.A67W.01A.11R.A35K.07,01,PCPG,,,,-37.53390685036048,7.367755101308008,9.467315629374758,-4.3107136620186886,-4.301099853620616,4.787169158161693
TCGA-RW-A67X-01,TCGA.RW.A67X.01A.11R.A35K.07,01,PCPG,,,,-44.23034367626911,11.318834551647797,19.609289804230404,-3.996415289575293,-5.224401929141485,4.7231548353671196
TCGA-RW-A67Y-01,TCGA.RW.A67Y.01A.11R.A35K.07,01,PCPG,,,,-41.744229427663186,6.920719322034477,4.959388223392326,-5.103125153574756,-4.7831516953890345,4.756599082262598
