,sampleid,sample.type,tumor.type,patientid,subtype,cancertype,tsne_0,tsne_1,tsne_2,umap_0,umap_1,umap_2
TCGA-2G-AAGJ-01,TCGA.2G.AAGJ.01A.11R.A430.07,01,TGCT,,,,15.3026358569895,1.396097787189408,11.104797236079394,-1.4269196759971314,0.058379033749169154,2.5372297427322925
TCGA-YU-A94D-01,TCGA.YU.A94D.01A.11R.A431.07,01,TGCT,,,,5.498747926439992,8.011698775187899,5.3262295201135235,-0.31250691754384136,-0.03542397027797968,2.605763188793526
TCGA-XE-A8H5-01,TCGA.XE.A8H5.01A.11R.A431.07,01,TGCT,,,,25.822087810830865,-0.4154509238703643,14.934859877944751,7.179881318444215,-13.187602884273256,2.2310900259610063
TCGA-2G-AALY-01,TCGA.2G.AALY.01A.11R.A430.07,01,TGCT,,,,12.71460469234981,1.6038070386055958,10.787998628346768,-1.1760306182708522,-0.046081852390408136,2.831345034765105
TCGA-2G-AAGA-01,TCGA.2G.AAGA.01A.11R.A430.07,01,TGCT,,,,14.9352818371818,1.3309539555764462,12.127364298517556,-1.4094024304380113,0.022494913224326493,2.5547289771114117
TCGA-2G-AAHC-01,TCGA.2G.AAHC.01A.11R.A430.07,01,TGCT,,,,23.632837552473376,-0.8589372847257698,16.333618370643304,7.335018031105467,-13.034019537619823,2.1066555853349214
TCGA-2G-AAGT-01,TCGA.2G.AAGT.01A.11R.A430.07,01,TGCT,,,,12.351397448035009,0.326606780547357,9.059213457177966,-1.1903028239782152,-0.06234050246099925,2.926884757951353
TCGA-YU-A90S-01,TCGA.YU.A90S.01A.11R.A431.07,01,TGCT,,,,23.303630116721916,-0.33006076522471167,18.12000741467399,7.440745432985406,-12.926517553448459,2.0663973197511254
TCGA-2G-AAKM-01,TCGA.2G.AAKM.01A.11R.A430.07,01,TGCT,,,,16.025485974674176,1.396702360583486,11.090886183002036,-1.4232361965273854,0.05438490006095692,2.52142264195953
TCGA-2G-AAHN-01,TCGA.2G.AAHN.01A.11R.A430.07,01,TGCT,,,,23.587991976487533,0.4329444554293854,17.67675494183363,7.404447652042077,-12.963470124083129,2.043648260203888
TCGA-SO-A8JP-01,TCGA.SO.A8JP.01A.11R.A431.07,01,TGCT,,,,25.019931158210987,0.8275177483296456,14.980652419486077,7.296703018532754,-13.070569177970793,2.1240574098167926
TCGA-2G-AAH0-01,TCGA.2G.AAH0.01A.11R.A430.07,01,TGCT,,,,24.604503277205975,-0.5076635736445443,15.521425361009946,7.241887400013051,-13.127764365307916,2.1908058339394416
TCGA-2X-A9D5-01,TCGA.2X.A9D5.01A.11R.A430.07,01,TGCT,,,,24.61402506189525,0.007066071219674742,16.013262717491564,7.291615308307257,-13.080545044711414,2.16608872357492
TCGA-2G-AAF6-01,TCGA.2G.AAF6.01A.11R.A430.07,01,TGCT,,,,25.24971008213154,-0.3452762723619539,16.183539409592022,7.25214755573022,-13.118019062825077,2.191588582724825
TCGA-XE-A8H4-01,TCGA.XE.A8H4.01A.31R.A431.07,01,TGCT,,,,23.900278241393536,-0.6930885218650317,16.864425763617856,7.368458577067592,-13.000795521615004,2.1449567692276927
TCGA-2G-AAKL-01,TCGA.2G.AAKL.01A.11R.A430.07,01,TGCT,,,,15.711799570138853,1.4103798707580661,11.279260854378132,-1.4232205414609567,0.05165582756505967,2.5208364228497357
TCGA-ZM-AA0D-01,TCGA.ZM.AA0D.01A.11R.A431.07,01,TGCT,,,,22.8209932121683,0.8982800074847168,16.95395513609745,7.3833904535258394,-12.982425523704116,2.0590552431651297
TCGA-2G-AAFY-01,TCGA.2G.AAFY.01A.11R.A430.07,01,TGCT,,,,15.528123155160953,1.3696244417076349,11.53591768381221,-1.4120494817698555,0.03577892116043976,2.5425162511443853
TCGA-2G-AAL7-01,TCGA.2G.AAL7.01A.11R.A430.07,01,TGCT,,,,15.366105089263229,1.4644536628973555,11.020025030658879,-1.4337691637678602,0.0628566919673567,2.5431634864520136
TCGA-2G-AALN-01,TCGA.2G.AALN.01A.11R.A430.07,01,TGCT,,,,11.352408322078466,0.9856203994745779,10.002594581176023,-1.059707412624827,-0.1977520692349187,2.9897468758499417
TCGA-2G-AAEX-01,TCGA.2G.AAEX.01A.11R.A430.07,01,TGCT,,,,24.54392899965543,-0.12031357582444378,14.31921692235631,7.191844356454986,-13.173256452588575,2.1918652058625625
TCGA-2G-AALX-01,TCGA.2G.AALX.01A.11R.A430.07,01,TGCT,,,,9.182296940359455,1.2038599917849613,10.561395973844904,-0.9377601875317267,-0.32062807745622757,3.0258586229806936
TCGA-SB-A6J6-01,TCGA.SB.A6J6.01A.11R.A431.07,01,TGCT,,,,25.128342397419807,-0.925309473295167,15.233314435980166,7.212277187416473,-13.156113046424238,2.203479036245003
TCGA-ZM-AA05-01,TCGA.ZM.AA05.01A.12R.A431.07,01,TGCT,,,,24.058642958438664,-0.19235939586570736,18.39962775904708,7.402636087468853,-12.966322787864126,2.0978034958472893
TCGA-ZM-AA0H-01,TCGA.ZM.AA0H.01A.11R.A431.07,01,TGCT,,,,23.847952146423196,-0.40106147770168915,17.77018800353591,7.384783389775526,-12.989180234568858,2.1270467120024605
TCGA-2G-AAGE-01,TCGA.2G.AAGE.01A.21R.A430.07,01,TGCT,,,,14.064756213354167,1.4648758850007233,10.740147771056593,-1.262254974797947,-0.010283259513796337,2.772167424067012
TCGA-2G-AAHG-01,TCGA.2G.AAHG.01A.11R.A430.07,01,TGCT,,,,24.57954780948402,0.25934258486204265,14.29724108209493,7.2812301690326,-13.083496788435857,2.1283541217768365
TCGA-2G-AAGF-01,TCGA.2G.AAGF.01A.31R.A430.07,01,TGCT,,,,13.547780714930813,1.5182104490556692,10.660093326124223,-1.2442918970276873,-0.018163469500015607,2.8150476653818752
TCGA-2G-AALF-01,TCGA.2G.AALF.01A.11R.A430.07,01,TGCT,,,,12.471946708359926,0.27143246740369237,9.010151353447213,-1.183503334096606,-0.06560413507860025,2.91668553809107
TCGA-2G-AAGZ-01,TCGA.2G.AAGZ.01A.11R.A430.07,01,TGCT,,,,14.97756623286808,1.2517049871630384,12.579869720531784,-1.4067758231519365,0.028784474822192326,2.551354539702099
TCGA-SN-A84Y-01,TCGA.SN.A84Y.01A.11R.A431.07,01,TGCT,,,,15.042298252522341,1.747424174619246,10.402811450979975,-1.4261185835939851,0.07140209664427649,2.584391769918456
TCGA-2G-AAEW-01,TCGA.2G.AAEW.01A.11R.A430.07,01,TGCT,,,,24.220620932327698,0.8552950072282292,17.435329442690254,7.383655619937311,-12.985283379063883,2.09061292883361
TCGA-4K-AA1G-01,TCGA.4K.AA1G.01A.11R.A430.07,01,TGCT,,,,24.741005316446735,1.1645428028972342,17.510484473781837,7.310361134532824,-13.060990548913464,2.153969120078898
TCGA-2G-AAGK-01,TCGA.2G.AAGK.01A.11R.A430.07,01,TGCT,,,,12.791960961315398,1.0524967017079256,9.968691333920235,-1.1784660747381157,-0.07458140657110233,2.912190589773445
TCGA-2G-AAG6-01,TCGA.2G.AAG6.01A.11R.A430.07,01,TGCT,,,,9.297732193978227,1.111134679591454,10.433025809290294,-0.9777036355863311,-0.2926908320971044,3.052878796858533
TCGA-2G-AAGI-05,TCGA.2G.AAGI.05A.11R.A430.07,05,TGCT,,,,23.80587004095336,-0.06584813653083417,15.206692738423637,7.296974519557315,-13.085813648004207,2.1428552243221057
TCGA-VF-A8AC-01,TCGA.VF.A8AC.01A.11R.A431.07,01,TGCT,,,,22.41627331833088,0.2673680565520301,16.316212211650097,7.353101176951142,-13.006787620069995,2.0483654206595316
TCGA-VF-A8AE-01,TCGA.VF.A8AE.01A.11R.A431.07,01,TGCT,,,,24.97384107565397,-1.5405335441217496,15.103815857521262,7.218458246741743,-13.150053582769916,2.1946141432756994
TCGA-YU-A90W-01,TCGA.YU.A90W.01A.11R.A431.07,01,TGCT,,,,25.303709386719873,-0.4385514089572016,14.655420621367597,7.208674816819649,-13.158569193887367,2.199443782224954
TCGA-XE-AAOD-01,TCGA.XE.AAOD.01A.11R.A431.07,01,TGCT,,,,22.230123218772846,-0.4349850826774386,16.06078335790422,7.331651746213112,-13.02656352125551,2.0770019201527976
TCGA-XY-A8S3-01,TCGA.XY.A8S3.01B.11R.A431.07,01,TGCT,,,,13.51328465516296,1.3430981562980402,10.238474021573722,-1.25642762004751,-0.004547780969632126,2.816152949025801
TCGA-S6-A8JY-01,TCGA.S6.A8JY.01A.11R.A431.07,01,TGCT,,,,25.684457706278454,-0.4843115335312151,15.610984534448058,7.219531475398412,-13.148267434787961,2.198504868162554
TCGA-2X-A9D6-01,TCGA.2X.A9D6.01A.11R.A430.07,01,TGCT,,,,24.18861278397974,1.2010880542638382,16.815884914944192,7.351478623671838,-13.017740613538583,2.1059690669089495
TCGA-2G-AAGV-01,TCGA.2G.AAGV.01A.11R.A430.07,01,TGCT,,,,8.606240480554524,1.1957742394996178,10.90173026701484,-0.9697293813130162,-0.2979893753795892,3.033058928952518
TCGA-2G-AAFI-01,TCGA.2G.AAFI.01A.21R.A430.07,01,TGCT,,,,13.456271496037944,1.2858684599989791,10.184658019314263,-1.2550794323462235,-0.010362928325659758,2.8237902097544456
TCGA-2G-AAHP-05,TCGA.2G.AAHP.05A.11R.A430.07,05,TGCT,,,,24.45539904958768,1.2083435260171498,17.023908612973386,7.369732133570005,-12.998894289047566,2.0941562785356735
TCGA-2G-AALS-01,TCGA.2G.AALS.01A.12R.A430.07,01,TGCT,,,,13.224726197445207,1.2316257350497233,10.8434323756094,-1.2230880315961743,-0.03415635126046675,2.8490218675749026
TCGA-2G-AAHP-01,TCGA.2G.AAHP.01A.12R.A430.07,01,TGCT,,,,25.618064770956632,-0.13958288903871977,14.010841606061687,7.2042562549537275,-13.161791700399226,2.1939927030754625
TCGA-2G-AAGM-01,TCGA.2G.AAGM.01A.11R.A430.07,01,TGCT,,,,11.437281715889752,1.2093293029938568,10.048772095555112,-1.0647064483794457,-0.16425107891820098,2.971154807079115
TCGA-VF-A8AB-01,TCGA.VF.A8AB.01A.31R.A431.07,01,TGCT,,,,23.490854189701764,-0.7038900712307053,18.230532779184955,7.373711990585354,-12.994688264242026,2.1228919076492483
TCGA-2G-AAFG-05,TCGA.2G.AAFG.05A.11R.A430.07,05,TGCT,,,,25.031523648652644,-1.4227070017775976,17.02482981516782,7.318281198571699,-13.051047692054198,2.163186661741971
TCGA-2G-AAM4-01,TCGA.2G.AAM4.01A.11R.A430.07,01,TGCT,,,,14.872534773606992,1.9906797507507457,10.278745363019114,-1.3977273933011325,0.07612960085075206,2.6033522236813917
TCGA-2G-AAKO-01,TCGA.2G.AAKO.01A.11R.A430.07,01,TGCT,,,,24.11190390871534,0.7833102939064601,16.647193645186107,7.374065493617079,-12.996190715186833,2.0861543163542695
TCGA-2G-AAFE-01,TCGA.2G.AAFE.01A.11R.A430.07,01,TGCT,,,,23.441271539423514,0.5342943908413768,16.22109398178777,7.373291607297973,-12.991848583338674,2.062356640683526
TCGA-ZM-AA0N-01,TCGA.ZM.AA0N.01A.21R.A431.07,01,TGCT,,,,25.244093822124096,-1.6184358822854525,14.983508179778623,7.177972801070572,-13.189638145614202,2.232284239304327
TCGA-XE-AAO6-01,TCGA.XE.AAO6.01A.31R.A431.07,01,TGCT,,,,25.88552099661029,-0.8410391076681868,16.269541241409804,7.230914591797288,-13.137544095281275,2.2007566659658195
TCGA-XE-AANR-01,TCGA.XE.AANR.01A.11R.A431.07,01,TGCT,,,,22.234308850789564,-0.2792367645451343,16.155501462612797,7.345945697757813,-13.01598845216067,2.0697722706457804
TCGA-2G-AALQ-01,TCGA.2G.AALQ.01A.12R.A430.07,01,TGCT,,,,10.839902973564204,1.2810474955196451,10.154634073896585,-1.022146849618565,-0.2193605815182361,3.005051603395729
TCGA-2G-AAGO-01,TCGA.2G.AAGO.01A.11R.A430.07,01,TGCT,,,,15.513147811377513,1.4823790440117233,11.107383345099457,-1.4292034368845745,0.058047812495534076,2.5340648310322336
TCGA-YU-A912-01,TCGA.YU.A912.01A.11R.A431.07,01,TGCT,,,,24.625451950756645,-0.2431662539276441,16.189697583967558,7.282492352690747,-13.088161271947234,2.209650987096559
TCGA-XE-AANJ-01,TCGA.XE.AANJ.01A.11R.A431.07,01,TGCT,,,,25.704314784538735,-0.6167946087862215,16.030524979106364,7.230413542098722,-13.138265667875665,2.21579184216265
TCGA-XE-AAO4-01,TCGA.XE.AAO4.01A.11R.A431.07,01,TGCT,,,,22.844746326773514,0.6030818424621855,16.233565878835876,7.347940655928098,-13.013176577692079,2.0566128647436477
TCGA-DJ-A4V5-01,TCGA.DJ.A4V5.01A.11R.A250.07,01,THCA,,,,24.13896044324814,0.06389406045704496,-18.798088987449702,5.436934443266828,-8.758152347409421,0.7132528079853189
TCGA-EL-A3ZP-01,TCGA.EL.A3ZP.01A.11R.A23N.07,01,THCA,,,,24.197353372646152,0.06513556051154308,-18.789828136216908,5.396125200095324,-8.715050287383198,0.7541079572166972
TCGA-EL-A4K6-01,TCGA.EL.A4K6.01A.12R.A250.07,01,THCA,,,,26.34075019899971,1.1564092554737058,-27.74884602921028,4.2358870625782234,-9.073363896652427,0.48851056020574135
TCGA-E8-A2JQ-11,TCGA.E8.A2JQ.11A.11R.A180.07,11,THCA,,,,24.04910494773399,-3.5121779837983356,-26.022404422431034,4.637136687042517,-9.388278088644446,0.6083227423656239
TCGA-H2-A3RI-11,TCGA.H2.A3RI.11A.11R.A220.07,11,THCA,,,,23.75759177535946,-3.187003883143107,-27.507306417341287,4.408763489145854,-9.553390102432584,0.5725385764595189
TCGA-BJ-A2N7-01,TCGA.BJ.A2N7.01A.11R.A18C.07,01,THCA,,,,25.02272083083327,0.4269542684831269,-25.792685915352568,4.576518592404684,-9.04097824926159,0.5670476741059786
TCGA-EL-A3T9-01,TCGA.EL.A3T9.01A.21R.A22L.07,01,THCA,,,,25.715600978767455,-4.406116330018236,-19.347883184117784,5.657527645799406,-8.748083191178832,0.649341614709851
TCGA-EM-A3FJ-01,TCGA.EM.A3FJ.01A.11R.A21D.07,01,THCA,,,,28.020554060940412,0.1604360644272944,-21.582617612687766,5.217490436552721,-8.41447477673485,0.7120755955683679
TCGA-EM-A1YE-01,TCGA.EM.A1YE.01A.11R.A14Y.07,01,THCA,,,,24.37691873457749,-2.4295214291397986,-29.39240725411375,4.318085926405943,-9.466741403472659,0.5229907700713076
TCGA-EL-A3T6-01,TCGA.EL.A3T6.01A.11R.A220.07,01,THCA,,,,28.28651069484079,-3.4463450289795614,-19.541620591261168,5.72208981398483,-8.573392139078452,0.7029500797216129
TCGA-EL-A3CN-01,TCGA.EL.A3CN.01A.12R.A20F.07,01,THCA,,,,27.320362532583125,-3.4044008213673074,-19.454768651194,5.694443933873441,-8.64962428163275,0.7104011045312093
TCGA-BJ-A45H-01,TCGA.BJ.A45H.01A.12R.A23W.07,01,THCA,,,,25.07035372536563,0.46642477541004407,-19.574674462981076,5.226556585319495,-8.724431681512279,0.7901968930623281
TCGA-CE-A483-01,TCGA.CE.A483.01A.11R.A23W.07,01,THCA,,,,29.641904596744073,-0.6940389482080032,-19.411930366893273,5.5774708637080375,-8.313737361846146,0.8201703910661409
TCGA-J8-A42S-01,TCGA.J8.A42S.01A.11R.A23N.07,01,THCA,,,,26.057422567545043,0.8358055783291702,-19.580584616501564,5.279896289192258,-8.657622768117422,0.8211399885338899
TCGA-ET-A39N-01,TCGA.ET.A39N.01A.11R.A19O.07,01,THCA,,,,26.416135609960854,-4.183270718199614,-28.016426256642138,4.384005847463916,-9.436329713325206,0.5602680543322079
TCGA-ET-A3DP-01,TCGA.ET.A3DP.01A.11R.A21D.07,01,THCA,,,,27.30194159574952,0.08700497135949412,-22.153610573501016,5.118804608570488,-8.421718843123644,0.6245458276210999
TCGA-EL-A3D5-01,TCGA.EL.A3D5.01A.22R.A206.07,01,THCA,,,,26.387940633671928,-1.2902376021744668,-29.27815392995811,4.251051591128474,-9.320630766642017,0.4987188864356713
TCGA-DO-A1K0-01,TCGA.DO.A1K0.01A.11R.A13Y.07,01,THCA,,,,29.380226162588528,-0.7806246325444512,-19.580330437671375,5.5425871987593345,-8.2868846216642,0.8096953691865563
TCGA-EM-A3AK-01,TCGA.EM.A3AK.01A.11R.A206.07,01,THCA,,,,27.38824562973164,-0.08797544266182655,-23.027238292795282,5.080221129514854,-8.528260333826264,0.6460592932777051
TCGA-EL-A3ZP-11,TCGA.EL.A3ZP.11A.11R.A23N.07,11,THCA,,,,24.516456763386596,-3.5796403770115814,-27.059509688298192,4.501777236884582,-9.494775834605301,0.6117115825629459
TCGA-ET-A25M-01,TCGA.ET.A25M.01A.11R.A16R.07,01,THCA,,,,26.207900216331375,-0.5706328984318851,-18.57796578637646,5.347663826170213,-8.628276042232788,0.8163643267515626
TCGA-DJ-A2Q2-01,TCGA.DJ.A2Q2.01A.11R.A19O.07,01,THCA,,,,23.52271073730488,-1.2994336581567463,-29.125828582876398,4.334583462060084,-9.466501566516941,0.5179281730972026
TCGA-EM-A1CU-01,TCGA.EM.A1CU.01A.11R.A13Y.07,01,THCA,,,,26.244019048158826,0.8053739581721009,-18.626838496256582,5.329994869934395,-8.534642905270807,0.8523106225240393
TCGA-EL-A3H7-11,TCGA.EL.A3H7.11A.11R.A21D.07,11,THCA,,,,24.084413507014336,-3.177139803228326,-26.44455139761382,4.627912063839463,-9.409752732212796,0.6116761246774285
TCGA-EL-A3GW-01,TCGA.EL.A3GW.01A.11R.A206.07,01,THCA,,,,25.21984367282416,1.27359899387776,-26.180135366508928,4.59139907824895,-8.90914293788264,0.5522263922184022
TCGA-EM-A3SU-01,TCGA.EM.A3SU.01A.11R.A22U.07,01,THCA,,,,28.61944719718972,-3.0440288629896464,-19.053157593555138,5.690296319183136,-8.558028841682548,0.7309637983264963
TCGA-EM-A3SU-06,TCGA.EM.A3SU.06A.11R.A22U.07,06,THCA,,,,26.089253406680328,-3.9295768353323335,-21.124165669709257,5.533849178390498,-8.831332300627167,0.6243174130549403
TCGA-BJ-A2N7-11,TCGA.BJ.A2N7.11A.11R.A18C.07,11,THCA,,,,24.04716113066889,-2.369730900514023,-27.8255815744463,4.407722380421639,-9.516853541617058,0.5644258816797075
TCGA-DE-A69J-01,TCGA.DE.A69J.01A.21R.A39I.07,01,THCA,,,,28.24477259952191,-1.3975082435249653,-19.819165459391943,5.511935275008069,-8.44730367717375,0.6716654495429342
TCGA-EM-A1CV-11,TCGA.EM.A1CV.11A.11R.A13Y.07,11,THCA,,,,24.122383093085908,-2.37717186939414,-28.597716275558447,4.352155751351771,-9.51651969567036,0.5407826923641705
TCGA-ET-A3DR-01,TCGA.ET.A3DR.01A.11R.A19O.07,01,THCA,,,,25.089016120388433,0.5617456387026959,-21.92561119393521,5.194814943610086,-8.60530887045767,0.631270246050044
TCGA-MK-A84Z-01,TCGA.MK.A84Z.01A.11R.A39I.07,01,THCA,,,,25.84087530994459,0.38573945801495935,-27.40816586081387,4.320537990427018,-9.085733851814874,0.5039338708033112
TCGA-KS-A41F-01,TCGA.KS.A41F.01A.11R.A23N.07,01,THCA,,,,29.908388130540423,-0.8627339658870976,-20.846860260460666,5.478688993748139,-8.355648029742229,0.7789646182792849
TCGA-EM-A3FR-01,TCGA.EM.A3FR.01A.11R.A220.07,01,THCA,,,,24.5480092123659,-1.5271291148642918,-28.388513377468993,4.355355992822746,-9.490003633803061,0.5442115514527015
TCGA-EM-A1CS-11,TCGA.EM.A1CS.11A.21R.A13Y.07,11,THCA,,,,23.931383094684982,-2.7749234144904373,-28.05274476501752,4.41430739649593,-9.524608583082042,0.571819820363854
TCGA-FY-A40M-01,TCGA.FY.A40M.01A.11R.A23N.07,01,THCA,,,,25.297369825795766,1.5051346103620726,-24.32103837125595,4.9048578131011045,-8.751309900214515,0.6205584061226325
TCGA-EL-A3GZ-01,TCGA.EL.A3GZ.01A.11R.A20F.07,01,THCA,,,,28.113622167320155,0.5169861657180058,-21.613417284779505,5.187535838018077,-8.38900666662408,0.711761755717929
TCGA-FY-A3W9-01,TCGA.FY.A3W9.01A.11R.A22L.07,01,THCA,,,,25.292516441788923,1.210590245247204,-28.170309571967945,4.203833851618807,-9.103568060317716,0.43216243752542527
TCGA-J8-A3YD-01,TCGA.J8.A3YD.01A.11R.A22U.07,01,THCA,,,,25.127617891236802,-1.1607277579320396,-22.6446762701213,5.0643791510449905,-8.830539769602122,0.6174701306849567
TCGA-CE-A13K-01,TCGA.CE.A13K.01A.11R.A10U.07,01,THCA,,,,27.91988416112286,0.17866703251172478,-24.630416938020392,4.991002807389998,-8.666078510214948,0.6332203332900361
TCGA-L6-A4ET-01,TCGA.L6.A4ET.01A.11R.A250.07,01,THCA,,,,29.885953181329366,0.376632184659303,-20.062957099787813,5.426862746784908,-8.319466222252736,0.7860265460270911
TCGA-DJ-A3UX-01,TCGA.DJ.A3UX.01A.11R.A22L.07,01,THCA,,,,25.385693624870648,-1.75099464917082,-23.557830117636634,4.936872380500011,-8.918028969300977,0.6636916163184765
TCGA-DJ-A3UP-01,TCGA.DJ.A3UP.01A.11R.A22L.07,01,THCA,,,,25.18390648820178,1.3390170853779868,-27.22700494666039,4.290112661287664,-9.034709348061686,0.466799192381393
TCGA-KS-A4I1-01,TCGA.KS.A4I1.01A.11R.A250.07,01,THCA,,,,28.91774494212578,2.0675675479725206,-21.746410547628518,5.245208079671801,-8.34853698166177,0.7010148989165853
TCGA-DJ-A3UM-01,TCGA.DJ.A3UM.01A.11R.A22L.07,01,THCA,,,,27.638569857942183,-0.9581637293078248,-20.663754318267372,5.345146457184654,-8.477509796648802,0.6731648049399204
TCGA-EL-A3ZS-11,TCGA.EL.A3ZS.11A.11R.A23N.07,11,THCA,,,,23.893232110459945,-3.8108961502585075,-25.6149984941124,4.718388684908842,-9.2993972232648,0.6151777474117613
TCGA-EL-A3TB-11,TCGA.EL.A3TB.11A.11R.A22L.07,11,THCA,,,,23.760623422671888,-3.041293954042662,-27.916858061071956,4.42048268536655,-9.529156673485078,0.5706539932216966
TCGA-EL-A4K7-01,TCGA.EL.A4K7.01A.11R.A250.07,01,THCA,,,,27.511152019278263,1.3124009909622392,-18.295636672845124,5.376699246128607,-8.490766306774615,0.8665361578165613
TCGA-EM-A4FK-01,TCGA.EM.A4FK.01A.11R.A250.07,01,THCA,,,,23.487044992967437,0.3243597467395622,-29.4412617915973,4.192796999538853,-9.265382444188404,0.4150962874339636
TCGA-FY-A4B4-01,TCGA.FY.A4B4.01A.11R.A23W.07,01,THCA,,,,27.381368192982276,-3.2605962173078327,-20.80954759771049,5.498280987424883,-8.66177670659784,0.6491925033614848
TCGA-MK-A4N7-01,TCGA.MK.A4N7.01A.11R.A250.07,01,THCA,,,,29.23005480266183,0.44503807590009054,-22.018550050580483,5.274531349624785,-8.351915923945654,0.6993079432074796
TCGA-DJ-A3V9-01,TCGA.DJ.A3V9.01A.11R.A23N.07,01,THCA,,,,27.033624980221724,0.04478233962899601,-21.924868234191756,5.157862460306534,-8.50497522667798,0.6690794193350491
TCGA-EM-A22N-01,TCGA.EM.A22N.01A.11R.A180.07,01,THCA,,,,23.227979259953592,-1.1709914430222659,-29.50202989946817,4.240384194759918,-9.39136157527872,0.442692193996331
TCGA-EL-A3GP-01,TCGA.EL.A3GP.01A.11R.A206.07,01,THCA,,,,24.41352257972105,-1.9428887085299764,-19.232095370605546,5.441610252939288,-8.747352635258563,0.7275892781253023
TCGA-FE-A3PD-01,TCGA.FE.A3PD.01A.11R.A220.07,01,THCA,,,,27.80450862854805,0.32760467339501476,-24.78064222385895,4.9775473431599195,-8.688781224730908,0.632405694412562
TCGA-DJ-A4V2-01,TCGA.DJ.A4V2.01A.11R.A250.07,01,THCA,,,,27.84618892077598,-3.0655605689038152,-20.200281669885705,5.596485555562667,-8.5792772309992,0.6876571655515137
TCGA-FY-A2QD-01,TCGA.FY.A2QD.01A.11R.A19O.07,01,THCA,,,,25.130138475699997,-1.5550358537599858,-29.68586627261114,4.286927844200522,-9.441249048865162,0.5210203898652137
TCGA-DJ-A13R-01,TCGA.DJ.A13R.01A.11R.A10U.07,01,THCA,,,,26.33625650924307,-1.8491682288488815,-26.572000943940814,4.466733049140105,-9.337769479560084,0.5535021593614994
TCGA-BJ-A0Z2-01,TCGA.BJ.A0Z2.01A.11R.A10U.07,01,THCA,,,,26.13758918052185,0.9646586757456823,-27.846499669086267,4.251415207663102,-9.074501416793163,0.46280818668029294
TCGA-ET-A3DQ-01,TCGA.ET.A3DQ.01A.11R.A19O.07,01,THCA,,,,24.717530797361025,-2.861173349428989,-24.225111623253486,4.91573665043662,-9.010109861053996,0.6255489099132081
TCGA-KS-A4ID-01,TCGA.KS.A4ID.01A.11R.A250.07,01,THCA,,,,26.428864493828147,-1.9637955110443528,-24.59826496677205,4.959933081391428,-8.89199563848547,0.6338923532082704
TCGA-EM-A4FV-01,TCGA.EM.A4FV.01A.11R.A250.07,01,THCA,,,,26.69319214337982,-0.774621214567602,-23.18342944509483,4.985290709373806,-8.760845816322481,0.6486573128030236
TCGA-EM-A3ST-11,TCGA.EM.A3ST.11A.11R.A22U.07,11,THCA,,,,23.54821216128339,-2.985675480627991,-27.980350920377827,4.42298217754738,-9.55613447654576,0.5807676811641408
TCGA-BJ-A28W-01,TCGA.BJ.A28W.01A.11R.A32Y.07,01,THCA,,,,23.92920533978723,-3.722487140465656,-25.761286943931225,4.670223857393459,-9.377419123826613,0.6143930352169328
TCGA-EM-A2OW-01,TCGA.EM.A2OW.01A.11R.A206.07,01,THCA,,,,23.377882953287653,-1.1029529833530975,-29.41189450796497,4.2106123985667665,-9.369929763415742,0.41731854793553613
TCGA-BJ-A28R-01,TCGA.BJ.A28R.01A.11R.A16R.07,01,THCA,,,,28.652011600203462,-2.261995601925541,-19.310373295454607,5.667850130390597,-8.491557538997009,0.7532911986700999
TCGA-BJ-A28T-01,TCGA.BJ.A28T.01A.11R.A16R.07,01,THCA,,,,24.61516698464001,-3.0671636436655887,-24.873266362120905,4.851630813235316,-9.149937929888143,0.623198826844223
TCGA-FK-A4UB-01,TCGA.FK.A4UB.01A.11R.A250.07,01,THCA,,,,27.60192333442582,1.5271147094506503,-18.750081513847604,5.303224326313381,-8.5970333040286,0.8784824513530405
TCGA-EL-A3ZR-01,TCGA.EL.A3ZR.01A.11R.A23N.07,01,THCA,,,,25.06305332235033,1.3133749287925587,-28.023256123649283,4.245496915943212,-9.073802342990584,0.45138343634044265
TCGA-EM-A2P2-01,TCGA.EM.A2P2.01A.11R.A206.07,01,THCA,,,,25.848596703804983,1.2516819340801755,-26.565776761004983,4.371964290802261,-9.022285948940217,0.5038555646154729
TCGA-EL-A3H7-01,TCGA.EL.A3H7.01A.11R.A21D.07,01,THCA,,,,27.07153205616728,-3.470592960510074,-19.15848694823541,5.693369866173696,-8.690761502864301,0.6788498323359531
TCGA-EL-A3H8-01,TCGA.EL.A3H8.01A.11R.A20F.07,01,THCA,,,,27.89358103582132,-0.8762491478779508,-20.40931035324208,5.3974506867943575,-8.379480787368646,0.7173219233601654
TCGA-BJ-A0ZJ-01,TCGA.BJ.A0ZJ.01A.11R.A10U.07,01,THCA,,,,25.335936190044926,-1.5630968029934837,-24.312931743615657,4.859640520797026,-8.900118698980746,0.6566852741634651
TCGA-ET-A39M-01,TCGA.ET.A39M.01A.11R.A19O.07,01,THCA,,,,26.10137949106112,2.287910538035807,-19.006247973715297,5.221732444172571,-8.554816110442273,0.8145923850315547
TCGA-KS-A41L-11,TCGA.KS.A41L.11A.11R.A23N.07,11,THCA,,,,23.815888866644155,-3.025965041287272,-27.703803124495998,4.409096271026151,-9.542560186101474,0.5708321464018552
